gene.name,BA1,BA2,PBA
L3mbtl4,0,0,0
Tssk1,0,0,0
Serpina12,0,0,0
Camsap2,-0.351118283,-0.535860095,-0.668531683
Sepw1,0.325408707,0.821715956,0.318290097
Prelp,0,1.94908321,1.575445774
Crx,0,0,0
Obox6,0,0,0
Sdk2,1.554662671,2.574529776,1.217822104
Tmtc4,1.14165211,1.073782532,1.082289794
Vmn1r90,0.90551194,0,0
Cdc42ep4,0.859098952,1.323611345,1.796247152
5730559C18Rik,1.662536425,1.998061116,1.782335604
Mbp,0,0.70430017,0
Entpd3,0,2.575855897,2.730766596
Ccdc64,-1.198096146,-1.036537822,-1.66641313
5330439B14Rik,0,0,0
Nppa,0,0,4.294131424
Ccdc74a,-1.186652653,-1.075061625,0
Mmp1b,0,0,0
D11Wsu47e,0,0,0.316999633
Gucy1a2,-1.123171203,-1.078774202,-1.494416272
A2ld1,-1.040255708,0,0
D11Wsu99e,-1.185873146,-1.231586144,-0.566679772
Mrps27,0.240522456,0,0.283965228
Kctd12b,0,1.515102816,3.192166745
Gcn1l1,0.432487988,0.606512326,0
Kif21b,0.847231764,0.836293959,0
Slc5a12,0,0,0
Ddx24,-0.26690928,-0.312975991,-0.223644021
Klf8,-1.524678951,-1.041294751,-0.770804787
Pcca,1.442940029,1.533835012,1.235280032
Pnpla3,0,1.722589366,0
Slc39a11,-0.851980533,-1.043097015,0
Rragb,1.207136412,1.006971699,1.186579988
Bbox1,0,3.222000794,0
Prima1,0,0,0
Rims1,-1.711839494,-1.683163183,-0.774476068
Pyroxd1,0.912947747,0.631843079,0
Lrrc18,5.160494389,4.893239208,3.405878831
BC006965,3.451034159,6.116824065,9.974579891
Lrrc29,0,0,0
Iapp,0,0,0
Bivm,0.680841535,0.334657813,0.50913882
Fcho2,0.649441874,0.420645107,0
Amot,0.779901429,1.144242042,0.864242443
Kcnj2,2.015346754,2.497355917,0.567244198
Rasl12,1.509095123,1.463547409,2.065695031
Cox6a1,-1.229393246,-0.822298983,-0.413464334
Slco1a1,0,0,0
Lhfpl1,-1.468112129,0,1.459866227
Btbd7,-0.347601931,0,-0.538115498
Zic5,0,0,0
1810011H11Rik,-3.104332578,0,-1.97395213
Mpped1,4.486681127,4.535532586,4.238682569
Trpc5,2.597520142,4.512324839,10.9536428
Ubr7,0.734288439,0.800581903,0.540743524
AK010878,0,0,0
Golt1a,0,0,0
Alg13,0.865700205,0.621456874,0
Pi4ka,-0.276026355,0,-0.220279871
Khdc1c,0,0,0
Coro2b,1.907227164,1.918873681,1.766325197
Prrxl1,0,0,0
Pgm5,-1.037243591,-0.540150479,-0.512655605
Coq5,0,-0.307675712,0
Kirrel,-0.87102622,-0.700383939,-0.75505806
Gm13178,0,0,0
Tspo,0,0,0
Tmem45b,0,0,0
Rnf10,-0.526988977,-0.494611795,-0.295482034
Pde3a,1.067952242,0.679353473,0.589617771
Utp15,0.321887895,0,0
Ccrl1,0,0,0
Cd1d2,6.213883464,10.12368583,9.25585957
Trem3,0,0,0
Plekha6,-1.194845004,-1.144389763,1.381787315
Gpr155,0,0.986991474,0.928795814
Tpp2,0,-0.4544132,-0.651053128
Ubac2,0,0,0
Ppp2r2d,0,0,-0.250243273
Slc24a4,0,-2.15734626,0
Enc1,-2.303461239,-1.95268291,-1.008033241
Ydjc,0,0,0
Mapk1ip1,1.007276517,1.349770815,1.029100319
Cir1,0.656585153,0.700945463,0.673179568
Tram2,-0.582032067,0,-0.878141062
Cpsf2,0,-0.567124137,-0.469275998
Lad1,1.079720448,1.299610607,1.535738645
2700046A07Rik,4.266230929,7.756134528,9.795976884
Capza3,0,0,0
Myrip,-2.374731017,-1.3760871,0
Abca9,0,0,0
Gck,0,0,4.122314721
Phlda3,-5.194102742,-5.187853848,-3.788450557
Pramel1,0,0,0
Efhc1,0,1.596833442,2.114280231
Poldip3,0,0,0.373872575
Fam169a,2.204215591,1.995842204,2.178902191
Oasl1,-7.379492092,-5.3177902,-3.30989828
Abca8a,0,3.603730887,0
Sytl3,0,0,0
Ptpre,-2.325509553,-1.351115596,0
Pdcd7,-0.350728266,-0.466035875,0
Haus1,1.624956548,1.475859562,1.082257296
Rpl37,0.298314894,-0.890793309,0
Fhdc1,0.519838784,0,0
Rhod,-1.471545917,-1.672900604,-0.931733331
Smek1,0,0,0
Card6,0,1.566563872,1.458193659
Tcf20,0,0,0
Oosp1,0,0,0
Mcm3,0.392588169,0.779245516,0.532988475
Ankrd13a,-0.834674636,-0.78146355,-0.773629117
Il17f,-2.399550027,0,0
8430432A02Rik,0,0,0
Ipo9,0.648348014,0.788701811,0
Ndufa7,0,0,0.928363752
Olfr680-ps1,0,0,0
Macc1,0.830732256,0.973739891,-0.895611357
Shisa4,-2.566081367,-2.071753169,-1.655253279
Git2,-0.299647594,0,0
Lman1,0,0,-0.4986007
Wipi1,0,0,0.553907023
Gpr45,0,0,0
Dlx1,1.117633417,0.878656605,0.550677542
Tdrkh,0.671690544,0,0.798949603
Ammecr1l,-0.811840628,-0.654933821,-0.61986811
Slc16a6,-1.190288042,-0.999994645,0
Metap1d,1.523213327,0.928877144,1.58764279
Nol4,-3.203766241,-2.827090448,-4.034095645
Rnpep,-0.685311533,-0.905327582,-0.70835882
Gm6363,0,0,0
BC057022,-1.20134345,0,0
AW549877,0.460828763,0.444234232,0.36701123
Agrn,0.290031845,0.328511392,0
Mvk,0,0,-0.467647465
Mfsd9,2.497135605,2.164736494,1.710113743
Tmco7,0.596697922,0.857177691,0.733827432
Tnfrsf18,-8.872592221,-4.906537745,0
Pkp2,-3.250544428,-2.940638478,0
Pigs,0,0.485099183,0
S100a10,-3.803920936,-3.956660613,-2.71995577
Znrf3,1.273872106,1.083043999,0.668187039
Dcaf17,0.955743273,0.83138127,0.379457679
2310008H04Rik,0,0,0.431314189
Mettl8,0.92863629,0.632005824,0
Arhgef11,0,0.731123637,0
Rptn,0,0,0
Elmod1,2.356083664,1.296061838,0
Hrnr,0,0,0
Rapgef5,1.2247049,2.291133219,1.357263197
Zbed3,0,0.3608919,0.448859917
Tlk1,0.285676274,0.260594181,-0.38430307
Foxn4,0,0,0
Acacb,0,0,2.28948439
Wdr41,0,0.586995018,0
Ncapg2,0.786035417,1.162809038,0
Lce3b,0,0,0
Mat2b,0.353660774,0,0.46699732
Igsf3,1.106609195,1.620730512,1.606720651
2010003K11Rik,0,0,0
Csgalnact2,-0.598349738,-0.502152204,-0.94980658
Tbca,0,-0.961560216,0
Sln,0,0,0
Dstyk,-0.274076173,0,0
Wdr60,1.126500732,1.001333169,0.713469176
Wdr11,0.305777962,0.457780092,0.368350053
Zfp386,1.121556128,0.43526612,0.921800946
Myo3b,0,0,3.401960003
Tmcc2,-2.008451728,-1.091552344,-1.46013937
Abhd14b,1.323770614,1.474185708,0
Svop,-5.650720648,-4.946491514,-6.440815861
Hnrnpf,0,-0.254501017,0
Arsb,0,0.945292802,0
4933440N22Rik,0,-2.164555169,0
Lce1c,0,0,0
Dao,0,0,0
Zfp239,0,0,0
Kank3,0,0.426127021,0.736994152
Dmgdh,0,0,9.78323164
Uggt2,0,0,-0.702599511
Inpp5f,0.350584446,0,0
6230427J02Rik,-0.54765597,-0.279643882,0.371569789
Csdc2,0,0,-1.685484532
Ccdc115,-1.086310178,-1.429466634,-1.00759229
Klhdc8a,-7.741217385,-8.323148994,-5.865199818
Vwa1,2.574646238,2.494603779,1.964761733
Bhmt2,0,0,0
Ssh1,-0.385102156,-0.431131363,0
Lce1f,0,0,0
Rassf4,0,0,0
Ppig,-0.26158465,-0.363872458,-1.024872758
BC024479,0.921594723,0.652673713,0.761372999
Cox10,-0.850365672,-0.311861733,0
Klhl23,1.735663063,1.377549817,0.613320432
Dzip1,0.571351063,1.09206796,0.835773371
Sprr2i,0,0,0
Gm9774,0,0,0
Papd4,-0.340746417,0,-0.414959917
Armc5,-0.701980336,-0.370764036,0
Pnliprp1,0,0,0
Bend6,0,0,0
1700069L16Rik,0,0,0
Nfrkb,0,0.344654506,0
Tekt3,0,0,0
Cmklr1,-2.38777182,0,0
Slc35f2,-1.736582534,-1.875310421,-1.573488948
Zfp451,0.556385842,0.221014224,0
Chchd7,0,0,0
Cdrt4,0,0,0
Slc35e2,0.670974524,0.45745965,0
Tbc1d22b,0,0.298850518,0
Kdm5b,0.392501157,0.379902995,0.542225806
0610010F05Rik,1.220519891,1.052378065,0.924532182
Abhd14a,0,0,0
Fbxo38,-0.184438028,-0.189497105,-0.544474606
Sprr2d,0,0,0
Anubl1,2.458120027,2.336941561,1.716419414
Bag2,-0.570858736,-0.412683179,-1.035025892
Sgsm1,2.075123238,2.410285128,2.143515122
Olfr631,0,0,0
Ammecr1,0,0,-1.239619008
Lyn,-1.35564109,0,0
Rabif,0,0,0
2010015L04Rik,1.504801459,1.099411681,0
Crybb2,0,0,0
BC051665,0,0,0
Pglyrp3,0,0,0
Tmc7,0.761050984,0.940429208,1.409496808
Cyp2c37,0,0,0
Adrbk2,0,0.923839441,0
Pglyrp4,0,0,0
Pm20d1,0,0,0
Cilp,0,0,0
3110082D06Rik,-4.083958365,-2.847219676,-5.621230355
Isl1,0.699710794,0.659029781,1.707049078
Ccr8,0,0,0
Trem1,0,0,0
Slc26a9,-5.569032753,0,0
Fam92b,0,0,0
Nxt2,-0.973027726,-1.205763795,-0.973965197
Sestd1,1.701912171,1.600652226,1.360475874
Pelo,-0.35735375,-0.663477435,-0.35950274
H1foo,0,0,0
Gucy2f,5.151305488,8.232730481,5.556884341
Itga1,-1.463686655,-2.396709507,-1.591117812
Stab1,0,0,0
Hsd3b7,0,0,0.861216316
Mkl1,-1.172531213,-0.544079484,-1.428360053
Gm5617,0,0,0.893827854
Ttc19,-0.49170169,-0.714683608,-0.831312849
Ehbp1,-0.902498534,-0.576355909,-0.850118924
Sgsm3,-0.741731226,0,0
Tmem183a,0,-0.328680365,-0.281652307
S100a14,0,0,0
Setd1a,0,0.354294328,0
S100a13,-1.540082574,-1.846774055,-0.761904549
Prox2,0,0,0
Pbrm1,0.56484168,0.542308362,0
Hps4,0,0.414057061,0.720869386
Specc1,-0.984191971,-0.749860026,-1.870012083
Tnfrsf14,0,0,0
Ctf1,0.984568962,1.037752757,1.261120736
Ubash3a,0,0,0
Arl15,0.575617293,0.577673859,0
Ikbke,-2.281229411,0,0
1110018G07Rik,0.174167151,0.358762968,0
Grap2,-2.825549981,-1.000423427,-1.783698405
Frem3,0,0,0
Gnl3,-0.221243587,-0.753451316,-0.419809617
Gjb5,-2.367308404,-3.052855566,0
Osbpl6,-0.361424831,0,0
4930433N12Rik,0,0,0
1110067D22Rik,0,0,0
Snx18,-0.572365226,-0.765445093,-0.863640075
Gjb3,3.273676638,2.65521002,4.289985456
Rbm45,0,-0.272728148,0
Slc5a10,0,0,0
Dmrt3,8.90383244,0,0
Fam83g,0,0,0
Esm1,2.470344017,0,2.877455968
BC003266,-0.449174376,-0.387491325,0
Gzmk,0,0,0
Tex13,0,0,0
Dlgap3,-1.329318663,0,0
Tsen2,1.403416721,1.224850823,1.001452966
Gatad2b,-0.625265056,-0.223828202,-0.906037131
Rbm7,-0.350038922,-0.406270676,0
Crtac1,-1.464419241,0,0
Olfr607,0,0,0
Dennd4b,0.636002266,1.046291568,0.949782089
Atf4,-2.243303068,-1.879018078,-1.534833107
Zmym6,0.876712581,0.85788998,0.617375091
Agps,0.475448825,0,0.364850049
Prdm14,0,0,0
Ccno,-4.185743987,-2.503548137,0
Nfkbil1,-0.735773216,-0.70655359,0
Fbrs,-0.786461625,-0.452035706,-0.47751756
Frmpd3,0,0,0
Dhx29,0,0,-0.815862975
Mgat3,0.70205267,0.713003762,0.998967065
Adora1,-4.535696328,-4.30995617,-3.144382293
E230019M04Rik,0,0,0
Mfap4,0,1.217657075,0.474093317
Zfp532,0.485874222,0.721960702,0.897221541
Fam63b,-0.86295606,-0.70647061,-1.086829254
Zmym4,0.778758744,0.765729485,0.269005854
Mios,0.864636642,0.868006518,0
Hoxd1,0,2.005902027,0
Mybph,-2.390638901,-3.514556424,-6.472918401
Reln,-1.376679322,0,0
Bpifa2,0,0,0
C1galt1,-0.572407456,0,-1.050742449
Dctpp1,0.819889547,0.324951472,1.05961134
Hoxd4,0,0,0
Zfp410,0,0,0.303138643
Tbc1d8b,0,0,-0.860139763
Faim3,0,0,0
Abcb4,-2.804303011,0,0
Tfap2e,-8.71690353,-9.303231743,-8.639194772
Mustn1,0,0,-2.37738179
Leo1,-0.810002551,-1.009010683,-1.214363673
Clspn,0.82521012,1.315529565,0
Tbc1d10b,0,0,-0.416388244
Prdm10,0.292385345,0.706475569,0
D330045A20Rik,1.622039877,1.687537805,0
Hoxd11,0,0,0
Eif2c4,1.212511304,1.310007122,0
Cpa6,-4.080497718,-4.782689989,-5.327227539
Cd2bp2,0.320723277,0.479512449,0.291422794
Acn9,0.802531962,0.697574751,0
Usp22,0,0.17665901,0.496526769
C130039O16Rik,-1.554398195,-1.34122364,-1.553695976
Dmtf1,-0.323743231,-0.326451257,-0.633310637
AA986860,-1.14088884,0,0
Klhl14,0,3.198666094,6.09352358
Mum1l1,-0.278774155,-0.379296535,-1.23519182
Ubap2l,-0.308119192,0,-0.88665959
Dnalc1,0,-0.266826632,-0.513727863
Sun2,0.484225356,0.985360019,0.333925764
4933428M09Rik,0,0,0
Kcnj12,0,0,0
Golga7b,0,0,0
Gtpbp1,0.354300544,0.734697427,0.411160304
Acot5,0,0,0
Shfm1,-0.743787108,-1.068111592,-1.695636231
Asxl1,0.673156669,0.679798091,0
Gm16516,-1.173554846,-1.315241781,0
Zp3r,0,0,0
Sin3a,0.912435191,0.847913195,0.391512655
Adprhl2,0,0,0
4933432B09Rik,2.437198358,2.634796565,2.740257518
Nek10,0,0,0
Dhrs7b,-0.461699549,0,0
Mier2,0,0.438800352,0
Ube2q1,-0.534362695,-0.30489953,-0.436700011
4632404H12Rik,1.464808255,0,1.396036646
Thsd7b,2.17767102,1.436949565,0
Cux2,0.752501325,1.449237129,1.658284428
Ipo11,0.25655103,0,0
Sh2b3,-1.465020496,-1.379103272,-0.654299388
Fam199x,1.365028682,0,0.512255489
Tfap2d,0,0,0
Jhdm1d,1.091264747,0.724258395,0.668529991
Kcna4,-3.03601521,0,0
Atxn2,-0.721078523,-0.302369222,-0.819451145
Hirip3,1.258100159,1.585745836,0.500818651
Asb4,1.962051936,2.584538769,3.174521988
Stk40,-1.557286797,-1.233962052,-1.131501941
Pbxip1,-0.693121451,-0.315614411,-0.53391279
Oscp1,1.020199657,1.012690742,1.286319921
Maff,-4.79034169,-5.227015654,-3.364908017
Safb2,0.287237323,0.265708349,-0.580816532
Shc1,-0.415904829,-0.420380497,0
Zfyve1,-0.503351687,0,0.291473407
Xkr7,0,0,0
Pla2g6,0,0,-0.360127144
Gucy2c,0,0,0
Rgsl1,0,0,0
Flad1,0,0,0.861790603
Itpr3,0,-0.81832244,1.097444519
Acad12,0,0,0
Alkbh5,-0.800319865,-0.76181192,0
Fam159b,0,0,-4.266113901
Arrdc4,0,0.541524208,0.379585235
Wdr55,-0.367330512,-0.609616134,-0.494918987
Dusp15,0,0,0
Immp1l,0,-0.560362264,0
Rgs8,-1.687858825,0,0
Dcst1,0,0,0
Ypel3,-0.567303778,0,0
Zc3h12a,-2.357656187,-1.866154568,-2.281820713
Myo15,0,0,0
Fam59a,-0.534792219,0,0
Selk,0,-0.676176214,0
Npl,0,0,0
Jph1,-2.455257983,-2.174403089,-2.6701442
Mapk6,0,-0.381024585,-0.418692453
Obfc1,0.909607386,0.658931667,0.920209547
Dhx9,0.306131185,0.205498563,-0.279175457
Sipa1l1,-0.827811533,-0.667228193,-0.731021196
Commd10,0.404180062,0.269228543,0.330498279
Dnali1,3.877882172,0,0
1700012A16Rik,0,0,0
Atpaf2,-0.415490767,-0.372226208,0.478427238
Wbp5,-0.853676913,-0.826572419,-1.586967464
Ppp1r3a,0,0,0
Naa25,0,-0.482541561,-0.47332336
Map3k9,0.843188184,1.197816686,2.004221773
Trafd1,-0.458090202,0,0.400584363
Wdr74,-0.684788744,-0.906268883,-0.451637653
Gm9775,0,0,0
Ttc9,-1.553193737,-2.288640157,1.293790939
Dpm3,0,0,0
B630005N14Rik,-0.957363087,-1.439354873,-1.010128041
Sgtb,-0.680810775,-0.775200092,-1.179861844
Gm15800,0.43398163,0.734864315,0
Id1,-1.927253645,-2.559100583,-0.55916152
Krtcap2,0,-0.281946433,-0.273696848
Bex2,-0.569157803,-0.440671959,-1.015903281
Nmnat2,0,0,0
Tmem108,-1.32636428,-0.676093516,-0.917693173
Apobr,-4.395917579,-3.233895138,-3.899763177
Mrap2,-4.119726067,0,0
Maneal,1.204146192,1.212384411,1.344740258
Trim46,0.785409685,0.601871029,0.70731333
Hebp1,-1.407206239,-1.545292257,-1.208646446
Smg7,-0.29037305,-0.183397223,-0.38876438
Olfr1353,0,0,0
Muc1,0,0,0
Exog,0.943000504,0.851948871,0.751434269
Fam166b,0,0,0
Rnf214,0,0,-0.515874076
Lgr6,0,0,0
Olfr1032,0,0,0
Aqp11,0,0,0
1700015E13Rik,0,0,0
Olfr769,0,0,0
Gpr153,0.968689052,1.259548302,1.567056972
Hecw2,0.473199597,0,0.645692513
Gpx2,0,0,0
Krba1,0.583087131,0.961106954,1.00472535
Foxf1a,0.632188076,2.04119368,1.837811399
Mcts2,0.389051766,0,0
Gpr151,0,0,0
Flt3,0,0,0
Snai1,-2.119457595,-1.754533727,-1.393675656
Fgf11,-0.832521466,-1.112452893,-0.903992105
Trim72,-3.801071226,-4.409336821,-4.998917312
Alkbh6,0.389507987,0.755543874,1.22089046
D0H4S114,0.499642166,1.590761818,1.652849948
Serpinb6b,-1.326730738,-2.133856903,-1.181654889
Wfdc12,0,0,0
Lrrtm3,0,0,0
Vmn1r226,0,0,0
Olfr1414,0,0,0
Zc3h6,1.585135385,2.272256733,2.009699928
Trp53rk,0,0,0
Gm9776,0,0,0
Kcna10,0,0,0
Olfr1026,0,0,0
Olfr1370,0,0,0
Tom1,0,0,0
Lhfpl4,1.8506397,1.256825906,0
D930007J09Rik,-2.930014803,-3.425597747,0
Ccdc85b,0,0,0
1700110M21Rik,0,0,0
Olfr1260,0,0,0
Abra,0,-7.952259909,0
Foxo4,0.611109531,0.415023268,0.661142768
Olfr648,0,0,0
Mamstr,0,0,0
D130020L05Rik,0,0,0
Gm14117,0,0,0
9230106D20Rik,0,0,0
Greb1l,1.181656335,1.036455671,0.664613384
4922501L14Rik,0,0,0
Olfr957,0,0,0
Egflam,0,0,0.710377855
Gm5436,0,0,0
9930038B18Rik,0,7.888163766,8.729484615
Sbk1,0.839186421,1.308840414,1.5748015
Upk3b,-2.967380514,0,0
Notum,2.709375148,2.420076193,2.902169632
Loh12cr1,0,0,0
Ifnk,0,0,0
Nhlrc3,-0.989402376,-0.702328602,-0.928656469
Rasef,0,0.919703253,0
Gng2,0.247920782,0.262232263,1.63768775
Klhl6,0,0,0
Onecut1,0,0,0
Tmem194b,2.219277043,2.680978071,2.113261618
Ptgir,-1.586548216,-1.432892672,0
Edem3,-0.31586728,-0.807571306,-1.405387314
Wdr63,-6.239486147,-3.412521465,0
Gm16433,0,0,0
Trpv3,0,0,0
Ccdc63,0,0,0
Tnp2,0,0,0
Disc1,0,1.883556346,0
Zfp513,-0.493139374,-0.223321309,-0.28778842
Fscb,0,0,0
Tmem18,1.295423793,1.254267503,0.659766683
Spice1,1.441421727,1.722640511,1.622230988
Vmn1r66,0,0,0
Dpy19l1,0.575972428,0.453576953,0
Fam89a,-1.796404553,-1.24853198,0
Dub3,0,0,0
Synpo,0,0.578706516,0
Tmem82,0,0,0
Olfr855,0,0,0
Il17re,5.365407532,5.104785775,4.919588875
Mmp1a,0,0,0
Zfp866,1.552256465,1.615422237,1.010695497
Tuba1c,0,0,0.680645881
Hic1,0,1.381410156,0
Qrfp,0,0,0
Lrrn4,0,2.737474352,0
Olfr448,0,0,0
A530016L24Rik,0,0,0
D830039M14Rik,0,0,0
Mob1a,-0.23408954,-0.487004814,-0.528544648
Tmem186,0.967735045,0.845546743,0.564506429
Aqp6,0,0,0
Gm11292,0,0,0
Ispd,0,0,0
Ppp2r3a,0.820531861,0.737576055,0.878418226
Hpdl,1.998619707,0,0
Arl11,-4.827858754,-4.352629938,-2.922146683
Pigy,0.830901298,0.604862816,0.382549638
Tmem212,0,0,0
Lor,-5.1081785,-3.944425583,-1.78564398
4930426D05Rik,3.484166732,6.456432107,6.749709686
Gm11993,0,0,0
4732471D19Rik,0.603315855,0.71655512,0
Dusp8,0,0,0
Rfesd,0.889497243,0.724603786,0
Gm1840,0,0,1.49684426
Zmpste24,-1.418842441,-1.545224601,-1.3130306
Hoxa6,0,0,0
Gm4835,0,0,0
Olfr1009,0,0,0
Fam124b,5.129584086,3.889467047,6.480578848
Upf2,0,-0.198860881,-0.699217349
Fam129c,0.870306141,0.719902644,0
Gm9780,0,0,0
Exoc3l,3.087622789,3.614866312,3.223608077
Tmem64,-0.852685705,-1.290217518,-0.699134534
Pigv,0,0.861586175,0.711789142
Fam13c,-0.553502141,-0.36588635,-0.423694827
Uevld,1.419583025,1.219708596,0.800449705
Pyhin1,-9.883894325,0,0
Olfr1031,0,0,0
Olfr1123,0,0,0
Trim56,-1.111733832,-0.851172287,-1.204615931
Gm5531,0,0,0
Tmem11,-0.834340874,-0.781915987,-0.454200218
Pnpla1,0,0,0
Mei4,0,3.011284815,0
Zfp784,0.959592598,1.73041717,1.448062843
Gm16373,0,0,0
C030030A07Rik,0,0,0
B3galnt1,-0.352806255,0,0
Kcnj6,0,0,0
Vmn1r75,0,0,0
Olfr571,0,0,0
D17H6S53E,-0.542535581,-0.691056856,0
Olfr131,0,0,0
Pcdhb19,0,0,0
Olfr30,0,0,0
Cox8c,0,0,0
Fbrsl1,-0.422690426,0,0
Gm8849,0,0,0
Olfr975,0,0,0
Rhbdl2,-2.608300059,-2.020717326,0
Filip1l,-3.433761994,-3.086709888,-2.480884678
6530409C15Rik,0,0,0
Hoxd9,0,0,0
Gm6741,0,0,0
Olfr577,0,0,0
Olfr187,0,0,0
Vmn1r28,0,0,0
Olfr78,0,0,0
Hexim2,0,0,0
Olfr1342,0,0,0
Gprasp1,0.753339825,0.459640883,0
Olfr267,0,0,0
Tmem130,-2.75316574,-2.233085711,-1.185356374
2510009E07Rik,-0.363017946,0,0
Gpr135,0,0,0
Hfm1,0,2.613349739,3.200775758
Usp48,0.802575625,0.672721214,0
Otud1,-3.850131962,-4.509496952,-2.083998691
Lrit2,0,0,0
A030009H04Rik,1.114893059,1.274261415,0.810606324
Hilpda,0,0,1.138219523
Gm9781,-1.213943106,-1.186423196,-1.350907751
4922505E12Rik,0,0,0
Psapl1,0,0,0
Leng9,-1.002109979,0,0
E130012A19Rik,1.057744298,0,1.666000639
Gpr149,0,0,0
Pgp,0,-0.737497287,0
Gjc2,0,0,0
Magea10,0,0,0
Zfp536,0.681029755,0.770239519,0
Pcdhb12,0,0,0
Elfn2,0,0,0
1110032A04Rik,0,0,2.132509723
Rab9b,0,0,0
Zbtb37,0,0,-0.510388854
Adam30,0,0,0
Gm9782,0,0,0
Gm6863,0,0,0
Gm5867,0,0,0
Krt34,0,0,0
Acot6,1.026917479,1.25702109,1.518377363
Gm9783,0,0,0
Tril,1.778572122,1.560146979,0.545157923
9330132A10Rik,1.630652262,0,0
Lgals2,0,0,0
Gimap5,8.188494174,4.295283848,9.129824831
Hscb,0,0,0
Rai2,-4.554903401,-3.256297962,-4.415463117
A430060F13Rik,0,0,0
Olfr266,0,0,0
Sorcs1,-2.780408129,-1.101873512,-1.203069502
Setx,0.323274741,0,0
Vmn1r225,0,0,0
Casc1,0,0,0
Fam164a,-0.537009607,-0.454674301,-1.129387636
4932442L08Rik,0,0,0
Fbxl7,-0.985637686,0,-1.666143643
Mdga1,-1.898013152,-1.274365206,0
4930412D23Rik,0,0,0
Pars2,0,0.588565758,0.836140539
4930470P17Rik,0,0,0
Acpl2,1.194077955,1.474249471,1.931412983
Unc5cl,3.767887269,5.882674338,2.643013343
Olfr706,0,0,0
Zfp3,0,0,0
Olfr13,0,0,0
Mmp3,0,0,0
Vps37d,0,0.818629003,0.526709733
Eif5al3-ps,0,0,0
Ubxn10,2.664104068,3.462332526,5.430414748
4933412A08Rik,0,0,0
1700019D03Rik,3.924989158,3.742721906,2.9941219
Ecm2,1.149901378,1.181988732,1.197975845
4930412F15Rik,0,0,0
Adamts3,0.952169659,1.688097318,1.46560629
Rbm20,-1.456806465,-1.422839305,-1.478449608
0610009L18Rik,0,0,0
Pld6,3.535600723,3.086652147,3.764310238
Npsr1,-8.543762878,-3.698139164,0
Gm9785,0,0,0
Tmem221,0,0,0
Tox3,-1.129538266,-1.139662514,0.581554762
Diras1,0,0,0
Dpy19l3,-0.519515732,-0.353438343,-0.478388598
Kcns3,0,0,1.589948586
Fam25c,0,0,0
Fem1a,-0.539400955,-0.25343303,-0.261146894
1190005I06Rik,0,0,0
Olfr399,0,0,0
Olfr62,0,0,0
Pde12,-0.545298372,-0.907919272,-0.519823074
Capn13,0,0,0
Olfr1326-ps1,0,0,0
Rpl7,0,-0.402697449,0
Col6a6,-1.310661817,0,0
F830045P16Rik,0,0,0
Ptpn11,-0.364304278,-0.334052643,-0.408376725
B430306N03Rik,-7.746570736,-3.525161606,-6.199183369
1520401A03Rik,-2.850874436,-3.096119828,-4.031022626
Dmrta1,2.145383054,0,0
Pkhd1,-2.643879221,-2.931849279,-3.238046036
Gm12481,0,0,-0.958844726
1700048O20Rik,1.070516144,1.740046206,1.861023328
Ccdc64b,3.215874889,8.232176026,8.843112279
Defb12,0,0,0
Vwce,-0.866294542,0,0
D830025C05Rik,0,0,0
Gm14492,4.530515577,4.450882943,0
Kifc5c-ps,0,0,0
Gm9786,0,0,0
Ly6g5b,0,0,0
Rtn4r,-1.296341832,0,0
Adamtsl5,-2.7692291,-3.473688872,-2.883415783
Olfr94,0,0,0
Lysmd4,0,0.753260792,0.430933021
Clec4a3,-3.394519794,0,-2.891064865
2900005J15Rik,0,0,0
Tmem145,0,0,0
Clrn1,0,0,0
Olfr479,0,0,0
Mgat5b,0.802497383,0.953514337,1.036331799
Nup62,-0.619473227,0,-0.698532072
1700049L16Rik,0,0,0
Tas2r118,0,0,0
Taf10,0,-1.027514414,-0.35857866
Foxl1,4.99494859,3.110633664,3.602435304
Gm5809,0,0,0
Zmym1,0.895912071,0.531024472,0
Chi3l7,0,0,2.433319222
Olfr323,0,0,0
Kbtbd7,0.844526271,0.691131594,0.671991884
Slc36a4,0,0.282105862,0
Gm8399,0,0,0
Olfr1018,0,0,0
S1pr2,-0.960339834,-0.922657857,-0.404432485
Vmn2r2,0,0,0
Gm22,-3.458798855,-2.476841641,-2.515181019
Trp53bp1,1.158821551,1.105487072,0.964365245
Olfr922,0,0,0
Ccdc60,0,5.167364308,3.997538079
D630028G08Rik,0,0,0
Ccdc84,0.565228132,0.834284973,0
A330049M08Rik,0,0,0
Olfr544,0,0,0
Klhl15,1.109416249,0.715141162,0
Gimap7,0,0,0
Klri2,0,0,0
A530064D06Rik,-9.877237461,-8.883181223,-8.831517057
Wdfy3,0,0.279034181,-0.684034705
Naalad2,0.794519824,1.846274002,3.766420203
Adam6a,0,0,0
Olfr691,0,0,0
Ccrl2,-3.224182948,-2.134830502,-2.546430882
Thrap3,0.530637912,0.498269939,0
Orai3,0,0,0
Emx2,0,0,-1.439252458
Opn5,0,0,0
Krtap16-4,0,0,0
4932411G14Rik,0,0,0
Cep164,0.236286853,0.626298847,0
Pura,-0.639323935,-0.512944973,-0.765640532
2900052L18Rik,0,0,0
Mgat2,-1.83842532,-2.069115987,-1.262199054
Gpr75,-2.315300898,-1.592891997,-1.541936952
