gene.name,BA1,BA2,PBA,BIO,BIOw1,BIOw2,MUT1,MUT2,MUT3
Ect2l,0,0,0,0,0,0,0,0,0
2410004P03Rik,0,0,1,0,0,0,0,0,0
Gm6736,0,0,0,0,0,0,0,0,0
Rpl23,0,0,0,0,0,0,0,0,0
Rps15-ps2,0,0,0,0,0,0,1,0,0
Grid2,0,0,0,0,0,0,0,0,0
Gm10332,0,0,0,0,0,0,0,0,0
Vmn1r27,0,0,0,0,0,0,0,0,0
9230019H11Rik,0,0,0,0,0,0,0,0,0
Psmg4,1,0,0,0,0,0,1,0,0
Gm11397,0,0,0,0,0,0,0,0,0
Dtnb,1,1,1,0,0,0,0,0,0
1110002L01Rik,0,0,0,0,0,0,0,0,0
Vmn2r31,0,0,0,0,0,0,0,0,0
Gm7102,0,0,0,0,0,0,0,0,0
Gm11360,0,0,0,0,0,0,0,0,0
Ccnb1ip1,0,0,1,0,0,0,0,0,0
Krtap26-1,0,0,0,0,0,0,0,0,0
Rpl21-ps5,0,0,0,0,0,0,0,0,0
Rps19-ps1,0,0,0,0,0,0,0,0,0
Zfp777,0,0,0,0,0,0,0,0,0
Hist1h2ad,0,0,0,0,0,0,0,0,0
Olfr437,0,0,0,0,0,0,0,0,0
Ptgdr,0,0,0,0,0,0,0,0,0
Vmn1r212,0,0,0,0,0,0,0,0,0
Vmn1r209,0,0,0,0,0,0,0,0,0
Vmn1r208,0,0,0,0,0,0,0,0,0
Olfr455,0,0,0,0,0,0,0,0,0
Vmn1r206,0,0,0,0,0,0,0,0,0
Nutf2-ps1,0,0,0,0,0,0,0,0,0
Tmem139,1,1,1,0,0,0,0,0,0
Olfr172,0,0,0,0,0,0,0,0,0
Hist1h2ai,0,0,0,0,0,0,0,0,0
Gm10334,0,0,0,0,0,0,0,0,0
Prss3,0,0,0,0,0,0,0,0,0
Try10,0,0,0,0,0,0,0,0,0
Olfr263,0,0,0,0,0,0,0,0,0
Usmg5,0,0,1,0,0,0,1,0,0
Gprin2,0,0,0,0,0,0,0,0,0
Gm10335,0,0,0,0,0,0,0,0,0
Pcnp,0,0,0,0,0,0,0,0,0
Klrg2,0,0,0,0,0,0,0,0,0
3425401B19Rik,0,0,0,0,0,0,0,0,0
Nt5dc2,0,0,0,0,0,0,0,0,0
Wdr52,0,0,0,0,0,0,0,0,0
Akr1c19,0,0,0,0,0,0,0,0,0
Tigit,0,0,0,0,0,0,0,0,0
Cpa2,1,1,1,0,0,0,0,0,0
BC100530,0,0,0,0,0,0,1,0,0
Stfa1,0,0,0,0,0,0,0,0,0
Gm5301,0,0,0,0,0,0,0,0,0
Gm5989,0,0,0,0,0,0,0,0,0
A830039N20Rik,0,0,0,0,0,0,0,0,0
Gm5874,0,0,0,0,0,0,0,0,0
Rnls,0,0,0,0,0,0,0,0,0
Gm5458,0,0,0,0,0,0,0,0,0
Atf7,0,0,0,0,0,0,0,0,0
Gm10337,0,0,0,0,0,0,0,0,0
Gm10338,0,0,0,0,0,0,0,0,0
Gm10339,0,0,0,0,0,0,0,0,0
Fam189a2,0,1,1,0,0,0,1,0,0
Gm10340,0,1,0,0,0,0,0,0,0
Gm3488,0,0,0,0,0,0,0,0,0
Olfr1477,0,0,0,0,0,0,0,0,0
Olfr1474,0,0,0,0,0,0,0,0,0
2510002D24Rik,0,0,0,0,0,0,0,0,0
Gm4952,0,0,0,0,0,0,0,0,0
Rimbp3,0,0,0,0,0,0,0,0,0
Cebpd,0,0,0,0,0,0,0,0,0
Stxbp3b,0,0,0,0,0,0,0,0,0
Eef1g,0,0,0,0,0,0,0,0,0
Tut1,0,0,0,0,0,0,0,0,0
Mta2,0,0,0,0,0,0,0,0,0
Eml3,1,1,1,0,0,0,0,0,0
Rom1,0,0,1,0,0,0,1,0,0
B3gat3,0,0,0,0,0,0,0,0,0
Ganab,0,0,0,0,0,0,0,0,0
Ints5,0,0,0,0,0,0,0,0,0
1810009A15Rik,0,0,0,0,0,0,1,0,0
AI462493,0,0,0,0,0,0,1,0,0
Ubxn1,0,0,0,0,0,0,0,0,0
Lrrn4cl,0,0,0,0,0,0,0,0,0
Bscl2,0,0,0,0,0,0,1,0,0
Gng3,1,0,0,0,0,0,1,0,0
Hnrnpul2,0,0,0,0,0,0,0,0,0
Ttc9c,0,0,0,0,0,0,0,0,0
Zbtb3,0,0,0,0,0,0,0,0,0
Polr2g,0,0,0,0,0,0,1,0,0
Foxr2,0,0,0,0,0,0,0,0,0
Snx29,0,1,0,0,0,0,0,0,0
Gm10343,0,0,0,0,0,0,0,0,0
Zcchc16,1,0,1,0,0,0,0,0,0
Gm7123,0,0,0,0,0,0,0,0,0
Tex13a,0,0,0,0,0,0,0,0,0
Gm10344,0,0,0,0,0,0,0,0,0
Gm960,0,0,1,0,0,0,0,0,0
Gm5167,0,0,0,0,0,0,0,0,0
Gm6604,0,0,0,0,0,0,0,0,0
Sms,0,0,0,0,0,0,0,0,0
Mpst,0,1,1,0,0,0,1,0,0
Csf2rb,0,0,0,0,0,0,0,0,0
Csf2rb2,0,0,0,0,0,0,0,0,0
Ncf4,0,0,0,0,0,0,0,0,0
Apol7e,0,0,0,0,0,0,0,0,0
Tmem28,0,0,0,0,0,0,0,0,0
1700010D01Rik,0,0,0,0,0,0,0,0,0
Spin4,0,0,0,0,0,0,0,0,0
Gspt2,0,0,0,0,0,0,0,0,0
Gm10345,1,1,1,0,0,0,0,0,0
Gm5941,0,0,0,0,0,0,0,0,0
Gm16462,0,0,0,0,0,0,0,0,0
Gm4937,0,0,0,0,0,0,0,0,0
DXBay18,0,0,0,0,0,0,0,0,0
Gm14698,0,0,0,0,0,0,0,0,0
4933412E24Rik,0,0,0,0,0,0,0,0,0
Gm7713,0,0,0,0,0,0,0,0,0
C230004F18Rik,1,1,1,0,0,0,0,0,0
Zhx2,0,0,0,0,0,0,0,0,0
4933416I08Rik,0,0,0,0,0,0,0,0,0
Olfr1320,0,0,0,0,0,0,0,0,0
Rhox12,0,0,0,0,0,0,0,0,0
Rhox7,0,0,0,0,0,0,0,0,0
Rhox3h,0,0,0,0,0,0,0,0,0
Rhox4e,0,0,0,0,0,0,0,0,0
Rhox4b,0,0,0,0,0,0,0,0,0
Rhox3e,0,0,0,0,0,0,0,0,0
Rhox1,0,0,0,0,0,0,0,0,0
Gm5169,0,0,0,0,0,0,0,0,0
Gm14525,0,0,0,0,0,0,0,0,0
2610005L07Rik,1,1,1,0,0,0,0,0,0
6820431F20Rik,0,0,0,0,0,0,0,0,0
Fthl17,0,0,0,0,0,0,0,0,0
Ssxb5,0,0,0,0,0,0,0,0,0
4930417O22Rik,0,0,0,0,0,0,0,0,0
Apcdd1,0,1,0,1,1,1,0,0,0
Ccdc112,0,0,0,0,0,0,0,0,0
Mcc,0,0,0,0,0,0,0,0,0
Gm94,0,0,0,0,0,0,0,0,0
2900055J20Rik,0,0,0,0,0,0,0,0,0
Lrrtm2,0,0,0,0,0,0,0,0,0
Ppia,1,0,1,0,0,0,0,0,0
Gm6304,0,0,0,0,0,0,0,0,0
Gm10349,0,0,0,0,0,0,0,0,0
4921528O07Rik,0,0,0,0,0,0,0,0,0
Vmn1r4,0,0,0,0,0,0,0,0,0
Gm806,0,0,0,0,0,0,0,0,0
Adam25,0,0,0,0,0,0,0,0,0
Gm10351,0,0,0,0,0,0,0,0,0
Gm10352,0,0,0,0,0,0,0,0,0
Fndc1,0,0,0,0,0,0,0,0,0
Vmn2r121,0,0,0,0,0,0,0,0,0
6720489N17Rik,0,1,1,0,0,0,0,0,0
Gm16261,0,0,0,0,0,0,0,0,0
Ccnf,0,0,0,0,0,0,0,0,0
Gm16390,0,0,0,0,0,0,0,0,0
A530040E14Rik,0,0,0,0,0,0,0,0,0
Ang,0,0,0,0,0,0,0,0,0
BC061237,0,0,0,0,0,0,0,0,0
Slx,0,0,0,0,0,0,0,0,0
Gm10354,0,0,0,0,0,0,0,0,0
Gm7736,0,0,0,0,0,0,0,0,0
Sep-05,0,0,0,0,0,0,0,0,0
Tuba1a,0,0,0,0,0,0,0,0,0
Vmn2r66,0,0,0,0,0,0,0,0,0
Trim6,1,1,1,0,0,0,0,0,0
Gm5635,0,0,0,0,0,0,0,0,0
Gm16382,0,0,0,0,0,0,0,0,0
Gm5592,0,0,0,0,0,0,0,0,0
Klf12,0,1,0,0,0,0,0,0,0
Als2cr11,0,0,0,0,0,0,0,0,0
Olfr474,0,0,0,0,0,0,0,0,0
Gm8420,0,1,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
Gm10355,0,0,0,0,0,0,0,0,0
Gm10356,0,0,0,0,0,0,0,0,0
Olfr775,0,0,0,0,0,0,0,0,0
Olfr774,0,0,0,0,0,0,0,0,0
Gm6419,0,0,0,0,0,0,0,0,0
Dppa2,0,0,0,0,0,0,0,0,0
Gm10357,0,0,0,0,0,0,0,0,0
Psmb11,0,0,0,0,0,0,0,0,0
Gm10358,0,0,0,0,0,0,0,0,0
Nanos1,0,0,0,1,1,1,0,0,0
Gm10359,0,0,0,0,0,0,0,0,0
Atp5l-ps1,0,0,0,0,0,0,0,0,0
Gm16451,0,0,0,0,0,0,0,0,0
1700024G13Rik,0,0,0,0,0,0,0,0,0
Gm9008,0,1,0,0,0,0,0,0,0
Gm10360,0,0,0,0,0,0,0,0,0
Xlr5b,0,0,0,0,0,0,0,0,0
Gm8556,0,0,0,0,0,0,0,0,0
Gm628,0,0,0,0,0,0,0,0,0
Gm10362,0,0,0,0,0,0,0,0,0
Gm17515,1,1,0,0,0,0,0,0,0
Gm10364,0,0,0,0,0,0,0,0,0
Ppp1r3e,0,0,0,0,0,0,0,0,0
Phf20l1,0,0,0,0,0,0,0,0,0
Hhla1,0,0,0,0,0,0,0,0,0
Rps19-ps4,0,0,0,0,0,0,1,0,0
Gm6755,0,0,0,0,0,0,0,0,0
Gm5046,0,0,0,0,0,0,0,0,0
Rps19-ps2,0,0,0,0,0,0,0,0,0
Gm6740,0,0,0,0,0,0,0,0,0
Gm525,0,0,0,0,0,0,0,0,0
Pvt1,0,0,0,0,0,0,0,0,0
Fam84b,0,0,0,0,0,0,0,0,0
G630016D24Rik,0,0,0,0,0,0,0,0,0
Slc39a2,1,1,1,0,0,0,0,0,0
Gm10369,0,0,0,0,0,0,0,0,0
Gm17184,0,0,0,0,0,0,0,0,0
Eddm3b,0,0,0,0,0,0,0,0,0
Gm16020,0,0,0,0,0,0,0,0,0
Ptrh2,1,1,1,0,0,0,0,0,0
Gm7489,0,0,0,0,0,0,0,0,0
Gm6616,0,0,0,0,0,0,0,0,0
Gm10371,0,0,0,0,0,0,0,0,0
5930412G12Rik,1,1,1,1,1,1,0,0,0
Gm10373,0,0,0,0,0,0,0,0,0
Gm16439,0,0,0,0,0,0,0,0,0
4930503E14Rik,0,0,0,0,0,0,0,0,0
Ear2,0,0,0,0,0,0,0,0,0
Ang6,0,0,0,0,0,0,0,0,0
Ear-ps2,0,0,0,0,0,0,0,0,0
Ear-ps9,0,0,0,0,0,0,0,0,0
Ear1,0,0,0,0,0,0,0,0,0
Gm10375,0,0,0,0,0,0,0,0,0
1700001F09Rik,0,0,0,0,0,0,0,0,0
Gm10376,0,0,0,0,0,0,0,0,0
Gm10377,0,0,0,0,0,0,0,0,0
Gm10378,0,0,0,0,0,0,0,0,0
Gm3633,0,0,0,0,0,0,0,0,0
Gm9611,0,0,0,0,0,0,0,0,0
Gm7995,0,0,0,0,0,0,0,0,0
Gm10382,0,0,0,0,0,0,0,0,0
1700049E17Rik2,0,0,0,0,0,0,0,0,0
Gm7853,0,0,0,0,0,0,0,0,0
Gm10384,0,0,0,0,0,0,0,0,0
Slfn2,0,0,0,0,0,0,1,0,0
Slfn10-ps,0,0,0,0,0,0,0,0,0
Zfp9,0,0,0,0,0,0,0,0,0
Gm5460,0,0,0,0,0,0,0,0,0
Gdf2,0,0,0,0,0,0,0,0,0
1810012P15Rik,1,1,1,0,0,0,0,0,0
Cux2,0,0,0,0,0,0,0,0,0
Adam1a,0,0,0,0,0,0,0,0,0
Zfp783,1,1,1,0,0,0,0,0,0
Gm17524,0,0,0,0,0,0,0,0,0
Gm6288,0,0,0,0,0,0,0,0,0
Gm5887,1,1,0,0,0,0,0,0,0
Spef2,0,1,0,0,0,0,0,0,0
Ugt3a1,0,0,0,0,0,0,0,0,0
Gm10390,0,0,0,0,0,0,0,0,0
Gm10391,0,0,0,0,0,0,0,0,0
Gm10392,0,0,0,0,0,0,0,0,0
Gm10393,0,0,0,0,0,0,0,0,0
Gm10394,0,0,0,0,0,0,0,0,0
Gm10395,0,0,0,0,0,0,0,0,0
Gm10396,0,0,0,0,0,0,0,0,0
Cphx,0,0,0,0,0,0,0,0,0
D6Ertd474e,0,0,0,0,0,0,0,0,0
D14Ertd449e,0,0,0,0,0,0,0,0,0
Plac9,0,0,0,0,0,0,0,0,0
Ssh2,0,0,0,0,0,0,0,0,0
Gm7457,0,0,0,0,0,0,0,0,0
Gm10397,0,0,0,0,0,0,0,0,0
Gm10398,0,0,0,0,0,0,0,0,0
Gm10399,0,0,0,0,0,0,0,0,0
Gm13826,0,0,0,0,0,0,1,0,0
Gm10401,0,0,0,0,0,0,0,0,0
1500011B03Rik,0,0,0,0,0,0,0,0,0
2700089E24Rik,0,0,0,0,0,0,0,0,0
Olfr31,0,0,0,0,0,0,0,0,0
Olfr381,0,0,0,0,0,0,0,0,0
Olfr380,0,0,0,0,0,0,0,0,0
Rpl21-ps4,0,0,0,0,0,0,0,0,0
Klra11,0,0,0,0,0,0,0,0,0
Klra10,0,0,0,0,0,0,0,0,0
Myo18b,0,0,0,0,0,0,1,1,0
Klra14,0,0,0,0,0,0,0,0,0
Gm6588,0,0,0,0,0,0,0,0,0
Gm10044,0,0,0,0,0,0,0,0,0
Gm5797,0,0,0,0,0,0,0,0,0
Gm16434,0,0,0,0,0,0,0,0,0
Gm6676,0,0,0,0,0,0,0,0,0
Gm3715,0,0,0,0,0,0,0,0,0
Gm10406,0,0,0,0,0,0,0,0,0
Gm3591,0,0,0,0,0,0,0,0,0
Gm16440,0,0,0,0,0,0,0,0,0
Gm10408,0,0,0,0,0,0,0,0,0
Gm10409,0,0,0,0,0,0,0,0,0
Gm10410,0,0,0,0,0,0,0,0,0
Gm3483,0,0,0,0,0,0,0,0,0
Gm10412,0,0,0,0,0,0,0,0,0
Gm8165,0,0,0,0,0,0,0,0,0
Gm10413,0,0,0,0,0,0,0,0,0
9230020A06Rik,0,0,0,0,0,0,0,0,0
Gm1679,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
Gm6712,0,0,0,0,0,0,0,0,0
4930522L14Rik,0,0,0,0,0,0,0,0,0
5430403G16Rik,1,1,1,1,0,1,0,0,0
,0,0,0,0,0,0,0,0,0
Gm10418,0,0,0,0,0,0,0,0,0
Gm10419,0,0,0,0,0,0,0,0,0
Acrbp,1,1,1,0,0,0,0,0,0
Grcc10,1,1,1,0,0,0,1,0,0
Zfp951,1,0,1,0,0,0,0,0,0
Vmn2r27,0,0,0,0,0,0,0,0,0
Vmn2r25,0,0,0,0,0,0,0,0,0
Vmn2r24,0,0,0,0,0,0,0,0,0
Gm10420,0,0,0,0,0,0,0,0,0
Abcb5,0,0,0,0,0,0,0,0,0
Cecr6,0,0,1,0,0,0,1,0,0
9330160F10Rik,0,0,0,0,0,0,1,0,0
Ahnak2,0,0,0,0,0,0,0,0,0
E330014E10Rik,0,0,0,0,0,0,0,0,0
Gm7982,0,0,0,0,0,0,0,0,0
Gm7978,0,0,0,0,0,0,0,0,0
Gm6468,0,0,0,0,0,0,0,0,0
Gm10424,0,0,0,0,0,0,0,0,0
Gm16513,0,0,0,0,0,0,0,0,0
Gm6367,0,0,0,0,0,0,0,0,0
Gm6351,0,0,0,0,0,0,0,0,0
BC061212,0,0,0,0,0,0,0,0,0
Gm16429,0,0,0,0,0,0,0,0,0
Gm7792,0,0,0,0,0,0,0,0,0
AW555464,0,0,0,0,0,0,0,0,0
Gm16427,0,0,0,0,0,0,0,0,0
4932430I15Rik,0,0,0,0,0,0,0,0,0
Gm7292,0,0,0,0,0,0,0,0,0
Gm10425,0,0,0,0,0,0,0,0,0
Gm12298,0,0,0,0,0,0,0,0,0
Mir546,0,0,0,0,0,0,0,0,0
Gm10428,0,0,0,0,0,0,0,0,0
G530011O06Rik,0,0,0,0,0,0,0,0,0
Tmprss11a,0,0,0,0,0,0,0,0,0
A530017D24Rik,0,0,0,0,0,0,0,0,0
Serpina1e,0,0,0,0,0,0,0,0,0
2310040G07Rik,0,0,0,0,0,0,0,0,0
Gm10430,0,0,0,0,0,0,0,0,0
Rybp,0,0,0,0,0,0,0,0,0
Gm6116,0,0,0,0,0,0,0,0,0
Gpr27,0,0,0,0,0,0,0,0,0
1700123L14Rik,0,0,0,0,0,0,0,0,0
Gm10431,0,0,0,0,0,0,0,0,0
Gm10433,0,0,0,0,0,0,0,0,0
Gm5647,0,0,0,0,0,0,0,0,0
Nfxl1,0,0,0,0,0,0,0,0,0
4933439C10Rik,1,1,1,0,0,0,0,0,0
Ppp1r2-ps2,0,0,0,0,0,0,0,0,0
Gm10434,0,0,0,0,0,0,0,0,0
Mir540,0,0,0,0,0,0,0,0,0
Gm10435,0,0,0,0,0,0,0,0,0
Gm5662,0,0,0,0,0,0,0,0,0
Gm8332,0,0,0,0,0,0,0,0,0
Gm10436,0,0,0,0,0,0,0,0,0
Gm16368,0,0,0,0,0,0,0,0,0
Gm16381,0,0,0,0,0,0,0,0,0
Gm12258,1,1,1,0,0,0,0,0,0
Gm1965,0,0,0,0,0,0,0,0,0
1700022K14Rik,1,0,0,0,0,0,0,0,0
4933437F05Rik,0,0,0,0,0,0,0,0,0
Gm15091,0,0,0,0,0,0,0,0,0
Gm15097,0,0,0,0,0,0,0,0,0
Gm10439,0,0,0,0,0,0,0,0,0
Gm15085,0,0,0,0,0,0,0,0,0
Ott,0,0,0,0,0,0,0,0,0
Gm15127,0,0,0,0,0,0,0,0,0
Gm15109,0,0,0,0,0,0,0,0,0
Gm15107,0,0,0,0,0,0,0,0,0
Gm15080,0,0,0,0,0,0,0,0,0
Gm15128,0,0,0,0,0,0,0,0,0
Gm15070,0,0,0,0,0,0,0,0,0
Gm10443,0,1,0,0,0,0,1,0,0
Sod3,0,0,0,0,0,0,0,0,0
Nup62cl,0,0,0,0,0,0,0,0,0
Ripply1,0,0,0,0,0,0,0,0,0
Ptgr2,0,0,0,0,0,0,0,0,0
Acot1,1,1,1,1,1,1,0,0,0
Gm10444,0,0,0,0,0,0,0,0,0
Gm5878,0,0,0,0,0,0,0,0,0
Tmsb15l,0,0,0,0,0,0,0,0,0
BC065397,0,1,0,0,0,0,0,0,0
Gm16401,1,1,1,1,0,1,0,0,0
Gm10447,0,0,0,0,0,0,0,0,0
Bhlhb9,0,0,0,0,0,0,0,0,0
Gprasp2,1,1,1,0,0,0,0,0,0
Gm17728,0,0,0,0,0,0,0,0,0
Armcx5,0,0,0,0,0,0,0,0,0
Adam4,0,0,0,0,0,0,0,0,0
Gm4787,1,0,0,0,0,0,0,0,0
Gm5830,0,0,0,0,0,0,0,0,0
Oip5,1,1,0,0,0,0,0,0,0
9230009I02Rik,0,0,0,0,0,0,0,0,0
4933414I15Rik,0,0,0,0,0,0,0,0,0
Cpxcr1,0,0,0,0,0,0,0,0,0
Gm15401,0,0,0,0,0,0,0,0,0
Gm10451,0,0,0,0,0,0,0,0,0
Cylc1,0,0,0,0,0,0,0,0,0
Vamp5,0,1,0,0,0,0,1,0,0
Gm732,0,0,0,0,0,0,0,0,0
Fam46d,0,0,0,0,0,0,0,0,0
Gpr174,0,0,0,0,0,0,0,0,0
Gm5127,1,1,1,0,0,0,0,0,0
Fnd3c2,0,0,0,0,0,0,0,0,0
Uprt,0,0,0,0,0,0,0,0,0
Gm1070,0,0,0,0,0,0,0,0,0
Dmrtc1b,0,0,0,0,0,0,0,0,0
Igkv4-71,0,0,0,0,0,0,0,0,0
Atoh1,0,0,0,0,0,0,0,0,0
Gm5570,0,0,0,0,0,0,0,0,0
Gm14812,0,1,0,0,0,0,0,0,0
D130052B06Rik,0,0,0,0,0,0,0,0,0
Gm10462,0,0,0,0,0,0,0,0,0
Gm10463,0,0,0,0,0,0,0,0,0
Zxda,0,0,0,0,0,0,0,0,0
Zxdb,0,0,0,0,0,0,0,0,0
Hbq1b,0,0,0,0,0,0,0,0,0
9130019P16Rik,0,0,0,0,0,0,0,0,0
Gm8914,0,0,0,0,0,0,0,0,0
Mageb2,0,0,0,0,0,0,0,0,0
G930045G22Rik,0,0,0,0,0,0,0,0,0
Gm8098,0,0,0,0,0,0,0,0,0
Gm7173,0,0,0,0,0,0,0,0,0
Srp54c,0,0,0,0,0,0,0,0,0
Fam177a,0,0,0,0,0,0,0,0,0
4930428D18Rik,0,0,0,0,0,0,0,0,0
Gm7932,0,0,0,0,0,0,0,0,0
4930428E23Rik,0,0,0,0,0,0,0,0,0
Lrrc61,1,0,1,0,0,0,0,0,0
5730522E02Rik,0,0,0,0,0,0,0,0,0
Ccdc164,0,0,0,0,0,0,0,0,0
Gm10466,0,0,0,0,0,0,0,0,0
Olfr237-ps1,0,0,0,0,0,0,0,0,0
Olfr441,0,0,0,0,0,0,0,0,0
Olfr444,0,0,0,0,0,0,0,0,0
Olfr446,0,0,0,0,0,0,0,0,0
Heatr5b,0,0,0,0,0,0,0,0,0
Gm10471,0,0,0,0,0,0,0,0,0
Gm7347,0,0,0,0,0,0,0,0,0
Speer4a,0,0,0,0,0,0,0,0,0
Xlr3b,1,1,1,0,0,0,0,0,0
Gm10472,0,0,0,0,0,0,0,0,0
Gm1141,1,0,1,1,0,0,0,0,0
Vma21,0,0,0,0,0,0,0,0,0
BC023829,0,0,0,0,0,0,0,0,0
4930567H17Rik,0,0,0,0,0,0,0,0,0
6030469F06Rik,0,0,0,0,0,0,0,0,0
4930599N23Rik,0,0,0,0,0,0,0,0,0
Gm12000,0,0,0,0,0,0,0,0,0
Gm10474,0,0,0,0,0,0,0,0,0
5031425E22Rik,0,0,0,0,0,0,0,0,0
Gm10475,0,0,0,0,0,0,0,0,0
9330158H04Rik,0,0,0,0,0,0,0,0,0
1810058I24Rik,0,0,0,0,0,0,0,0,0
9030624G23Rik,1,0,1,1,0,0,0,0,0
2410018L13Rik,1,0,0,1,0,0,0,0,0
Gm20472,0,0,0,0,0,0,0,0,0
Gm10477,0,0,0,0,0,0,0,0,0
Magi2,0,0,0,0,0,0,0,0,0
Zfp449,0,0,0,0,0,0,0,0,0
Gm773,0,0,0,0,0,0,0,0,0
Gm10478,0,0,0,0,0,0,0,0,0
Gm17680,0,0,0,0,0,0,0,0,0
Gm10479,1,0,0,0,0,0,0,0,0
Gm5784,0,0,0,0,0,0,0,0,0
5730507C01Rik,1,1,1,0,0,0,0,0,0
Gm10480,0,0,0,0,0,0,0,0,0
Ccdc160,1,1,1,0,0,0,1,0,0
Speer4c,0,0,0,0,0,0,0,0,0
Klf14,1,1,1,0,0,0,0,0,0
Gm10481,0,0,0,0,0,0,0,0,0
Gm10482,0,0,0,0,0,0,0,0,0
Rpl15-ps2,0,0,0,0,0,0,0,0,0
Gm10483,0,0,0,0,0,0,0,0,0
Gm9144,0,0,0,0,0,0,0,0,0
Gm8773,0,0,0,0,0,0,0,0,0
2500004C02Rik,1,1,1,0,0,0,0,0,0
2410017P09Rik,0,0,0,0,0,0,0,0,0
Gm10485,0,0,0,0,0,0,0,0,0
Gm9,0,0,0,0,0,0,0,0,0
Gm14819,0,0,0,0,0,0,0,0,0
Gm10486,0,0,0,0,0,0,0,0,0
Gm10487,0,0,0,0,0,0,0,0,0
Gm14632,0,0,0,0,0,0,0,0,0
Gm10488,0,0,0,0,0,0,0,0,0
Gm4836,0,0,0,0,0,0,0,0,0
Gm5935,0,0,0,0,0,0,0,0,0
Gm14636,0,0,0,0,0,0,0,0,0
Gm10489,0,0,0,0,0,0,0,0,0
Gm10490,0,0,0,0,0,0,0,0,0
Gm10491,0,0,0,0,0,0,0,0,0
Nudt10,0,0,0,0,0,0,0,0,0
AU022751,0,0,0,0,0,0,0,0,0
Nudt11,0,0,0,0,0,0,0,0,0
Gm10492,0,0,0,0,0,0,0,0,0
Gm10493,0,0,0,0,0,0,0,0,0
Gm6594,0,0,0,0,0,0,0,0,0
C030034I22Rik,0,0,0,0,0,0,0,0,0
Lrrc30,0,0,0,0,0,0,0,0,0
Gm10495,0,0,0,0,0,0,0,0,0
AU016765,0,0,0,0,0,0,0,0,0
Arrdc5,0,0,0,0,0,0,0,0,0
Kcnh8,0,0,0,0,0,0,0,0,0
9830107B12Rik,0,0,0,0,0,0,0,0,0
A330017A19Rik,0,0,1,0,0,0,0,0,0
B230354K17Rik,0,0,0,0,0,0,0,0,0
Gm10497,0,0,0,0,0,0,0,0,0
Gm6084,0,0,0,0,0,0,0,0,0
Trim40,0,0,0,0,0,0,0,0,0
Trim10,0,0,0,0,0,0,0,0,0
Gm8909,0,0,0,0,0,0,0,0,0
Gm10499,0,0,0,0,0,0,0,0,0
C920025E04Rik,0,0,0,0,0,0,0,0,0
H2-Bl,0,0,0,0,0,0,0,0,0
Gm6034,0,0,0,0,0,0,0,0,0
Dpcr1,0,0,0,0,0,0,0,0,0
H2-Q6,0,0,0,0,0,0,0,0,0
H2-D1,0,0,0,0,0,0,0,0,0
Lst1,0,0,0,0,0,0,0,0,0
Ly6g6d,0,0,0,0,0,0,0,0,0
AU023871,0,0,0,0,0,0,0,0,0
Gm10501,1,0,1,0,0,0,1,0,0
C4b,0,0,0,0,0,0,0,0,0
Btnl5,0,0,0,0,0,0,0,0,0
H2-Ab1,0,0,0,0,0,0,0,0,0
H2-Ke6,0,0,0,0,0,0,1,0,0
Zfp414,0,0,0,0,0,0,1,0,0
Cyp4f15,0,0,1,0,0,0,0,0,0
Gm4924,0,0,0,0,0,0,0,0,0
C130040N14Rik,0,0,0,0,0,0,0,0,0
Gm10505,0,0,0,0,0,0,0,0,0
Arhgdig,0,0,0,0,0,0,1,0,0
Wdr90,1,1,1,0,0,0,0,0,0
Nme3,0,0,0,0,0,0,0,0,0
Eme2,0,0,0,0,0,0,0,0,0
D330041H03Rik,1,1,0,0,0,0,0,0,0
Gm10506,0,0,0,0,0,0,0,0,0
Gm16386,1,1,1,0,0,0,0,0,0
Vmn2r112,0,0,0,0,0,0,0,0,0
Vmn2r111,0,0,0,0,0,0,0,0,0
Gm10509,0,0,0,0,0,0,0,0,0
Zfp97,0,0,0,0,0,0,0,0,0
Gm3435,0,0,0,0,0,0,0,0,0
Smok2b,0,0,0,0,0,0,0,0,0
Smok2a,0,0,0,0,0,0,0,0,0
Pnldc1,1,1,1,0,0,0,0,0,0
Park2,0,0,0,0,0,0,0,0,0
6530411M01Rik,0,0,0,0,0,0,0,0,0
Sft2d1,1,0,0,0,0,0,0,0,0
Rnaset2a,0,0,1,0,0,1,1,0,0
Gm1604b,0,0,0,0,0,0,0,0,0
Rsph3a,0,0,0,0,0,0,0,0,0
A330023F24Rik,0,0,0,0,0,0,0,0,0
Gm10516,0,0,0,0,0,0,0,0,0
D730003I15Rik,0,0,0,0,0,0,0,0,0
Mosc2,0,0,0,0,0,0,0,0,0
Gm10517,0,0,0,0,0,0,0,0,0
Gm16067,1,1,0,0,0,0,0,0,0
Gm10518,0,0,0,0,0,0,0,0,0
Ifi204,0,0,0,0,0,0,0,0,0
AI607873,0,0,0,0,0,0,0,0,0
Pydc4,0,0,0,0,0,0,0,0,0
Gm10521,0,0,0,0,0,0,0,0,0
Gm17286,0,0,0,0,0,0,0,0,0
Sh2d1b2,0,0,0,0,0,0,0,0,0
AA792892,0,0,0,0,0,0,0,0,0
Gm6502,0,0,0,0,0,0,0,0,0
